subject_id,condition,channel,band,lowcut,highcut,plv,wpli,plv_pref_lag_s,plv_dom_freq,n_samples
6,VIZ,EEG-ch9,high_beta,20.0,30.0,0.01695281687506149,0.024400637905493235,0.012736942747535002,25.0,74733
6,VIZ,EEG-ch10,high_beta,20.0,30.0,0.022227328368818185,0.03493246121698506,0.010655677320488104,25.0,74733
6,VIZ,EEG-ch11,high_beta,20.0,30.0,0.009075564675891443,0.014384942423768787,0.009842077181088763,25.0,74733
6,VIZ,EEG-ch12,high_beta,20.0,30.0,0.010348221823745304,0.009570160087425278,0.01601475524618803,25.0,74733
6,VIZ,EEG-ch13,high_beta,20.0,30.0,0.019062570063481905,0.00896714896237824,0.018077276004647473,25.0,74733
6,VIZ,EEG-ch14,high_beta,20.0,30.0,0.015581026526813669,0.02376742522427587,0.011612741129007127,25.0,74733
6,VIZ,EEG-ch15,high_beta,20.0,30.0,0.008277329085192194,0.0050663863791582196,0.01746453958806853,25.0,74733
6,VIZ,EEG-ch16,high_beta,20.0,30.0,0.00934856357956436,0.009984712310602203,0.015301196422825809,25.0,74733
6,VIZ,EEG-ch17,high_beta,20.0,30.0,0.010974669100151452,0.004685006241994617,0.018253540096982247,25.0,74733
6,VIZ,EEG-ch18,high_beta,20.0,30.0,0.02096831393763663,0.027233863660832445,0.013841918411140899,25.0,74733
6,VIZ,EEG-ch19,high_beta,20.0,30.0,0.024549682144554035,0.03562017879316411,0.007438924780288048,25.0,74733
6,VIZ,EEG-ch20,high_beta,20.0,30.0,0.006281597230449765,0.008771675734085738,0.007017785486760798,25.0,74733
6,VIZ,EEG-ch21,high_beta,20.0,30.0,0.002961881810486492,0.004531883436359332,-0.008429772157211246,25.0,74733
6,VIZ,EEG-ch22,high_beta,20.0,30.0,0.011089031807233054,0.01695279262891061,0.008429437081117333,25.0,74733
6,VIZ,EEG-ch23,high_beta,20.0,30.0,0.01380157074758987,0.021364517423340418,0.008880251512213425,25.0,74733
6,VIZ,EEG-ch24,high_beta,20.0,30.0,0.00563867347288007,0.008269403476870487,0.007543151129000659,25.0,74733
6,VIZ,EEG-ch25,high_beta,20.0,30.0,0.008181710499241667,0.009018666109882811,0.015105952112366865,25.0,74733
6,VIZ,EEG-ch26,high_beta,20.0,30.0,0.0113470290038779,0.01575719001474532,0.013103745336013918,25.0,74733
6,VIZ,EEG-ch27,high_beta,20.0,30.0,0.00717689917820068,0.010986066887131867,0.008375945036690816,25.0,74733
6,VIZ,EEG-ch28,high_beta,20.0,30.0,0.004832668465279238,0.007356581725695023,0.011572628362309205,25.0,74733
6,VIZ,EEG-ch29,high_beta,20.0,30.0,0.023606613707761476,0.02532229616172308,0.015212373036451721,25.0,74733
6,VIZ,EEG-ch30,high_beta,20.0,30.0,0.006418085605067277,0.00837065807969046,-0.01382466585048322,25.0,74733
6,VIZ,EEG-ch31,high_beta,20.0,30.0,0.004223629035168628,0.005884073641019346,-0.013054684214739692,25.0,74733
6,VIZ,EEG-ch32,high_beta,20.0,30.0,0.005893790619383747,0.00923063132606681,0.010895372463372738,25.0,74733
6,VIZ,EEG-ch1,gamma1,30.0,50.0,0.019815351168249208,0.0010658372973848347,0.00013686619882714458,40.0,74733
6,VIZ,EEG-ch2,gamma1,30.0,50.0,0.011248626849051247,0.003723160899020083,-0.0008478444824192298,40.0,74733
6,VIZ,EEG-ch3,gamma1,30.0,50.0,0.01470261088644181,0.008222925054951586,0.0014552762476958908,40.0,74733
6,VIZ,EEG-ch4,gamma1,30.0,50.0,0.01193551348936057,0.008860235630399576,0.001973681139133907,40.0,74733
6,VIZ,EEG-ch5,gamma1,30.0,50.0,0.014319102073985778,0.005739266754419247,0.0010369723532335305,40.0,74733
6,VIZ,EEG-ch6,gamma1,30.0,50.0,0.01985600259586185,0.014226420543785222,0.0018976839229287888,40.0,74733
6,VIZ,EEG-ch7,gamma1,30.0,50.0,0.018778881702526336,0.0024019660752203045,0.0003239035904227401,40.0,74733
6,VIZ,EEG-ch8,gamma1,30.0,50.0,0.013347422314930654,0.01151844298937048,0.002318337444189468,40.0,74733
6,VIZ,EEG-ch9,gamma1,30.0,50.0,0.008300460185149015,0.005637910398172993,-0.0017855412096094193,40.0,74733
6,VIZ,EEG-ch10,gamma1,30.0,50.0,0.0072480281860048046,0.0005059471523617583,-0.00017654733407050026,40.0,74733
6,VIZ,EEG-ch11,gamma1,30.0,50.0,0.018454571805906927,0.012866961558903413,0.0018307699231056322,40.0,74733
6,VIZ,EEG-ch12,gamma1,30.0,50.0,0.008802016926127356,0.0006294503064203535,0.0001809731977521447,40.0,74733
6,VIZ,EEG-ch13,gamma1,30.0,50.0,0.011637480187803178,0.013709727816683394,0.0033681190146425018,40.0,74733
6,VIZ,EEG-ch14,gamma1,30.0,50.0,0.004898590147730158,0.007645951532736036,0.006246808970829016,40.0,74733
6,VIZ,EEG-ch15,gamma1,30.0,50.0,0.01962863734917043,0.004493585915622246,0.0005855258125904881,40.0,74733
6,VIZ,EEG-ch16,gamma1,30.0,50.0,0.008952308478584622,0.0013427323731328518,0.00038079283057040615,40.0,74733
6,VIZ,EEG-ch17,gamma1,30.0,50.0,0.009846827892401344,0.0010263774657297137,-0.0002635567269053463,40.0,74733
6,VIZ,EEG-ch18,gamma1,30.0,50.0,0.0052267185636977005,0.003212433413539001,-0.0015993460755880772,40.0,74733
6,VIZ,EEG-ch19,gamma1,30.0,50.0,0.008874825226823658,0.008949623845427818,-0.009736320824068886,40.0,74733
6,VIZ,EEG-ch20,gamma1,30.0,50.0,0.017915481136923598,0.004333501240677328,-0.0006167153541961829,40.0,74733
6,VIZ,EEG-ch21,gamma1,30.0,50.0,0.019241390190850933,0.010347004610709561,0.0013866993100768784,40.0,74733
6,VIZ,EEG-ch22,gamma1,30.0,50.0,0.007850033516679351,0.004486456509626241,0.0014753090537284151,40.0,74733
6,VIZ,EEG-ch23,gamma1,30.0,50.0,0.005060932882857351,0.005050079579374249,-0.0027506474937311195,40.0,74733
6,VIZ,EEG-ch24,gamma1,30.0,50.0,0.016272966458464436,0.006518792626466501,0.0010276650781359266,40.0,74733
6,VIZ,EEG-ch25,gamma1,30.0,50.0,0.012326639440262119,0.0016864253334980864,0.0003457952018761551,40.0,74733
6,VIZ,EEG-ch26,gamma1,30.0,50.0,0.01034570738444307,0.014249200038761681,0.004244129072179482,40.0,74733
6,VIZ,EEG-ch27,gamma1,30.0,50.0,0.008452421578174666,0.005764501178149067,-0.0017940346942622123,40.0,74733
6,VIZ,EEG-ch28,gamma1,30.0,50.0,0.005635245848198759,0.008788676363458476,0.005815798867387763,40.0,74733
6,VIZ,EEG-ch29,gamma1,30.0,50.0,0.006438886702102683,0.008622681862685257,0.004049362919244904,40.0,74733
6,VIZ,EEG-ch30,gamma1,30.0,50.0,0.007360472117617011,0.002333102789971004,-0.000809329391428908,40.0,74733
6,VIZ,EEG-ch31,gamma1,30.0,50.0,0.006227722676875678,0.003497190441069651,0.0014643367009553234,40.0,74733
6,VIZ,EEG-ch32,gamma1,30.0,50.0,0.008131617774591217,0.012520264304953458,0.005471144497788603,40.0,74733
6,AUD,EEG-ch1,delta,0.5,4.0,0.013625723482102278,0.005689778922864464,-0.018749866727624912,2.25,91201
6,AUD,EEG-ch2,delta,0.5,4.0,0.014215484194512752,0.022484040896442056,-0.1071054386930298,2.25,91201
6,AUD,EEG-ch3,delta,0.5,4.0,0.03223276070927907,0.05080699957064073,-0.11503336061208143,2.25,91201
6,AUD,EEG-ch4,delta,0.5,4.0,0.0032314614282612226,0.0018858378900487173,0.1959436235032204,2.25,91201
6,AUD,EEG-ch5,delta,0.5,4.0,0.010447252728949927,0.014654656582765973,0.14548872967454837,2.25,91201
6,AUD,EEG-ch6,delta,0.5,4.0,0.025679675414961193,0.03695187364825219,0.08062179279415255,2.25,91201
6,AUD,EEG-ch7,delta,0.5,4.0,0.026499459204891565,0.02719401656338443,0.17274133457637908,2.25,91201
6,AUD,EEG-ch8,delta,0.5,4.0,0.014681215136739229,0.023210529156088046,0.1225919277871975,2.25,91201
6,AUD,EEG-ch9,delta,0.5,4.0,0.015127855724024352,0.023591080592169276,0.09921160195773904,2.25,91201
6,AUD,EEG-ch10,delta,0.5,4.0,0.004173052230713654,0.0049334294271631066,0.058751723350211026,2.25,91201
6,AUD,EEG-ch11,delta,0.5,4.0,0.008680900296695979,0.005174564474669519,0.027729905344067114,2.25,91201
6,AUD,EEG-ch12,delta,0.5,4.0,0.031636490948655414,0.050090122791623636,0.11279666688508062,2.25,91201
6,AUD,EEG-ch13,delta,0.5,4.0,0.021036940204242554,0.03313142807132041,0.11391714296888862,2.25,91201
6,AUD,EEG-ch14,delta,0.5,4.0,0.011395574319832782,0.016479755621843145,0.08111526877197824,2.25,91201
6,AUD,EEG-ch15,delta,0.5,4.0,0.011271683024642858,0.017644832754915945,0.10458712747752387,2.25,91201
6,AUD,EEG-ch16,delta,0.5,4.0,0.031249004623110387,0.04846685855461983,0.12371408092357082,2.25,91201
6,AUD,EEG-ch17,delta,0.5,4.0,0.027423373544623,0.04283667707614842,0.12340472506192915,2.25,91201
6,AUD,EEG-ch18,delta,0.5,4.0,0.023810055073146173,0.03567429017048436,0.08777758799123676,2.25,91201
6,AUD,EEG-ch19,delta,0.5,4.0,0.010131579296142695,0.010504825147767731,0.17228513935056108,2.25,91201
6,AUD,EEG-ch20,delta,0.5,4.0,0.022152976252536524,0.03489732474367843,0.11991463763733219,2.25,91201
6,AUD,EEG-ch21,delta,0.5,4.0,0.02459504554515566,0.038158015268921285,0.1251705288623766,2.25,91201
6,AUD,EEG-ch22,delta,0.5,4.0,0.04087865180393396,0.05413760709087132,0.15151442270088028,2.25,91201
6,AUD,EEG-ch23,delta,0.5,4.0,0.019613768874601523,0.031039699644740675,0.113546076974111,2.25,91201
6,AUD,EEG-ch24,delta,0.5,4.0,0.020032329615173827,0.02928982628124717,0.08438714468916861,2.25,91201
6,AUD,EEG-ch25,delta,0.5,4.0,0.01882564821697226,0.02971053345279971,0.10442295177464213,2.25,91201
6,AUD,EEG-ch26,delta,0.5,4.0,0.03574804445351815,0.05070435504280935,0.14338575557245556,2.25,91201
6,AUD,EEG-ch27,delta,0.5,4.0,0.023580856101913912,0.03720048167400596,0.10137610910865096,2.25,91201
6,AUD,EEG-ch28,delta,0.5,4.0,0.02222016216787214,0.03458678644530518,0.10363128971781313,2.25,91201
6,AUD,EEG-ch29,delta,0.5,4.0,0.03826986858359036,0.049485025163673924,0.15285370732616912,2.25,91201
6,AUD,EEG-ch30,delta,0.5,4.0,0.02314108426932332,0.03493697941082852,0.09032868559005536,2.25,91201
6,AUD,EEG-ch31,delta,0.5,4.0,0.03231189012927507,0.04701476270618672,0.13917008397069855,2.25,91201
6,AUD,EEG-ch32,delta,0.5,4.0,0.019405675933300698,0.03005187996225474,0.12369722492253,2.25,91201
6,AUD,EEG-ch1,theta,4.0,8.0,0.019896805510118597,0.0024418249584623472,-0.08124787879753277,6.0,91201
6,AUD,EEG-ch2,theta,4.0,8.0,0.01737640595867771,0.005520076941886718,-0.07784328771867496,6.0,91201
6,AUD,EEG-ch3,theta,4.0,8.0,0.01937009271486923,0.005484954724121218,0.07845434061594188,6.0,91201
6,AUD,EEG-ch4,theta,4.0,8.0,0.015747395770213262,0.00040480791443685965,0.08289518436583863,6.0,91201
6,AUD,EEG-ch5,theta,4.0,8.0,0.015184285841802496,0.018572280702227155,-0.05883865334643604,6.0,91201
6,AUD,EEG-ch6,theta,4.0,8.0,0.022888721535905765,0.01221997583359811,0.07411560989191163,6.0,91201
6,AUD,EEG-ch7,theta,4.0,8.0,0.008488024009073527,0.012648799127002914,-0.05029090740648316,6.0,91201
6,AUD,EEG-ch8,theta,4.0,8.0,0.007461457112169179,0.005755670307743324,-0.0694480487810077,6.0,91201
6,AUD,EEG-ch9,theta,4.0,8.0,0.014162997913601837,0.006457150621082436,-0.07536706293141845,6.0,91201
6,AUD,EEG-ch10,theta,4.0,8.0,0.010113480705753946,0.0041657408641097,-0.07624437535687235,6.0,91201
6,AUD,EEG-ch11,theta,4.0,8.0,0.02497811535024164,0.0016233124591677832,0.08223250454884337,6.0,91201
6,AUD,EEG-ch12,theta,4.0,8.0,0.017536259907810905,0.0225192224665981,-0.05750120217184095,6.0,91201
6,AUD,EEG-ch13,theta,4.0,8.0,0.004029472853297268,0.003908085428004935,-0.06534686958719457,6.0,91201
6,AUD,EEG-ch14,theta,4.0,8.0,0.0109309170125077,0.007905221256366154,-0.07044666606315869,6.0,91201
6,AUD,EEG-ch15,theta,4.0,8.0,0.02381889232924229,0.00948901049684347,0.07655212824892438,6.0,91201
6,AUD,EEG-ch16,theta,4.0,8.0,0.013998663021871185,0.0031938630995531777,-0.07944522787914901,6.0,91201
6,AUD,EEG-ch17,theta,4.0,8.0,0.010707843369472895,0.015327235993031582,-0.052427727597894797,6.0,91201
6,AUD,EEG-ch18,theta,4.0,8.0,0.009943432199482138,0.006323565128313664,-0.07210734431900052,6.0,91201
6,AUD,EEG-ch19,theta,4.0,8.0,0.011315639017442284,0.014211041556276125,-0.058782283951547346,6.0,91201
6,AUD,EEG-ch20,theta,4.0,8.0,0.012995772962376223,0.00951895920100269,0.07047756562014282,6.0,91201
6,AUD,EEG-ch21,theta,4.0,8.0,0.0019438531439454408,0.0027001106426094387,-0.028920795466465844,6.0,91201
6,AUD,EEG-ch22,theta,4.0,8.0,0.01077966287725654,0.011773539214255075,-0.06267112325389107,6.0,91201
6,AUD,EEG-ch23,theta,4.0,8.0,0.010128332620871698,0.014841259530861994,0.05045752414491596,6.0,91201
6,AUD,EEG-ch24,theta,4.0,8.0,0.014483307270149978,0.022588269548605898,0.04423452433537319,6.0,91201
6,AUD,EEG-ch25,theta,4.0,8.0,0.008561302399116458,0.013106932119203192,0.03555435972559037,6.0,91201
6,AUD,EEG-ch26,theta,4.0,8.0,0.007376639392156332,0.0006046887803052264,0.0013927255583314597,6.0,91201
6,AUD,EEG-ch27,theta,4.0,8.0,0.005016693230330864,0.005956702373884954,0.023080684175644992,6.0,91201
6,AUD,EEG-ch28,theta,4.0,8.0,0.038331725589657854,0.0550014921796552,0.03045646281009754,6.0,91201
6,AUD,EEG-ch29,theta,4.0,8.0,0.018696196612277387,0.006543173021126784,-0.00599799233060056,6.0,91201
6,AUD,EEG-ch30,theta,4.0,8.0,0.01559574246390379,0.014538257794589962,0.01679003597882939,6.0,91201
6,AUD,EEG-ch31,theta,4.0,8.0,0.020920581189666696,0.033080273048551,0.0425638570509642,6.0,91201
6,AUD,EEG-ch32,theta,4.0,8.0,0.010436598859920413,0.007758964608241215,0.07033473302069142,6.0,91201
6,AUD,EEG-ch1,alpha,8.0,13.0,0.04328232852874166,0.033487922712041304,-0.0398273279343274,10.5,91201
6,AUD,EEG-ch2,alpha,8.0,13.0,0.0418228916193189,0.03452586077261451,-0.03921938589431335,10.5,91201
6,AUD,EEG-ch3,alpha,8.0,13.0,0.03166220768708216,0.02766971243571913,-0.03862485162857021,10.5,91201
6,AUD,EEG-ch4,alpha,8.0,13.0,0.04128595952392261,0.03236634847408761,-0.0397311276819026,10.5,91201
6,AUD,EEG-ch5,alpha,8.0,13.0,0.02509832991451915,0.013114424720168423,-0.042480705932833644,10.5,91201
6,AUD,EEG-ch6,alpha,8.0,13.0,0.04760089206508566,0.03552825898061476,-0.040054159019794484,10.5,91201
6,AUD,EEG-ch7,alpha,8.0,13.0,0.039935413684886525,0.028084463595419766,-0.0405345705262876,10.5,91201
6,AUD,EEG-ch8,alpha,8.0,13.0,0.03385678539521412,0.022178440903584274,-0.041133566053600454,10.5,91201
6,AUD,EEG-ch9,alpha,8.0,13.0,0.029032604568270524,0.022884583876823347,-0.039577002285299825,10.5,91201
6,AUD,EEG-ch10,alpha,8.0,13.0,0.026209772036547917,0.008015933823610486,0.04460220115868724,10.5,91201
6,AUD,EEG-ch11,alpha,8.0,13.0,0.03067234871324502,0.017199079567713688,-0.04205677066746362,10.5,91201
6,AUD,EEG-ch12,alpha,8.0,13.0,0.03370345139818914,0.024348772534824606,-0.04030101056407909,10.5,91201
6,AUD,EEG-ch13,alpha,8.0,13.0,0.036546412132342526,0.02541391954031839,-0.04057030470473291,10.5,91201
6,AUD,EEG-ch14,alpha,8.0,13.0,0.03162278179694213,0.026210908100908155,0.03899810348902885,10.5,91201
6,AUD,EEG-ch15,alpha,8.0,13.0,0.031471516558334356,0.03193880698228798,-0.03691400447414274,10.5,91201
6,AUD,EEG-ch16,alpha,8.0,13.0,0.03200971092300255,0.03381279808484562,-0.0363112277307202,10.5,91201
6,AUD,EEG-ch17,alpha,8.0,13.0,0.030343322063733268,0.023127655666513057,-0.039878466654154995,10.5,91201
6,AUD,EEG-ch18,alpha,8.0,13.0,0.03232804850353919,0.003018172725388,0.046705123108950294,10.5,91201
6,AUD,EEG-ch19,alpha,8.0,13.0,0.023410972677378804,0.03335124910526032,0.030141567692325375,10.5,91201
6,AUD,EEG-ch20,alpha,8.0,13.0,0.03236649016320634,0.03476725739635997,-0.036097190591440884,10.5,91201
6,AUD,EEG-ch21,alpha,8.0,13.0,0.029566904594307896,0.03639806729905513,-0.033509042065156806,10.5,91201
6,AUD,EEG-ch22,alpha,8.0,13.0,0.027994388705375784,0.021081971829831358,-0.03990900322434811,10.5,91201
6,AUD,EEG-ch23,alpha,8.0,13.0,0.028085568354827218,0.031267414402547884,0.03542102888450416,10.5,91201
6,AUD,EEG-ch24,alpha,8.0,13.0,0.01329792054760493,0.006183457231855628,-0.043067465270460216,10.5,91201
6,AUD,EEG-ch25,alpha,8.0,13.0,0.02498752312290442,0.036279091948999614,-0.028909692586016847,10.5,91201
6,AUD,EEG-ch26,alpha,8.0,13.0,0.0350232580404472,0.02337567313359708,-0.04084138264808936,10.5,91201
6,AUD,EEG-ch27,alpha,8.0,13.0,0.010763590931113383,0.00971512543152974,0.038250005538268045,10.5,91201
6,AUD,EEG-ch28,alpha,8.0,13.0,0.019572392289510923,0.025897516274808578,0.032459495325404514,10.5,91201
6,AUD,EEG-ch29,alpha,8.0,13.0,0.014225277732330411,0.013307582294228197,-0.03783572144638931,10.5,91201
6,AUD,EEG-ch30,alpha,8.0,13.0,0.02481029855594864,0.033747525354202224,-0.03158792483365853,10.5,91201
6,AUD,EEG-ch31,alpha,8.0,13.0,0.020567275555909828,0.02379407269309845,-0.0349882020622165,10.5,91201
6,AUD,EEG-ch32,alpha,8.0,13.0,0.0038526273427214905,0.002635075462994307,-0.040839596920479455,10.5,91201
6,AUD,EEG-ch1,low_beta,13.0,20.0,0.008098984805405012,0.0011158793769425902,-0.0008451646660686313,16.5,91201
6,AUD,EEG-ch2,low_beta,13.0,20.0,0.0071677563505075075,0.004719519727120378,0.004140886317002179,16.5,91201
6,AUD,EEG-ch3,low_beta,13.0,20.0,0.004233794032114271,0.006270239982377106,0.01859541600195695,16.5,91201
6,AUD,EEG-ch4,low_beta,13.0,20.0,0.009282259369958662,0.0083359009225159,0.005844953389632068,16.5,91201
6,AUD,EEG-ch5,low_beta,13.0,20.0,0.01039503298508365,0.014328896776259398,0.020038040129263857,16.5,91201
6,AUD,EEG-ch6,low_beta,13.0,20.0,0.01394098800680314,0.013857444930232825,0.006548612686022357,16.5,91201
6,AUD,EEG-ch7,low_beta,13.0,20.0,0.006905875342743285,0.003445679331412979,-0.003094146362323627,16.5,91201
6,AUD,EEG-ch8,low_beta,13.0,20.0,0.011868488755700813,0.00912381865925055,0.025370589877563878,16.5,91201
6,AUD,EEG-ch9,low_beta,13.0,20.0,0.01819963876528105,0.025820416759542213,0.019271450625128445,16.5,91201
6,AUD,EEG-ch10,low_beta,13.0,20.0,0.005101723678803941,0.007981222125789469,0.016175785914779056,16.5,91201
6,AUD,EEG-ch11,low_beta,13.0,20.0,0.009664317843649474,0.01351395303694213,0.010449718358577312,16.5,91201
6,AUD,EEG-ch12,low_beta,13.0,20.0,0.013618279603472429,0.011831345550121051,0.024718989644242628,16.5,91201
6,AUD,EEG-ch13,low_beta,13.0,20.0,0.013757557564846474,0.01788565794508008,0.020928421548393587,16.5,91201
6,AUD,EEG-ch14,low_beta,13.0,20.0,0.010587006009757333,0.01596876385053454,0.012436159261335244,16.5,91201
6,AUD,EEG-ch15,low_beta,13.0,20.0,0.009240257160702994,0.010564323680260659,0.007855139685617303,16.5,91201
6,AUD,EEG-ch16,low_beta,13.0,20.0,0.0049632536661471695,0.006388338466514806,0.009195073313112685,16.5,91201
6,AUD,EEG-ch17,low_beta,13.0,20.0,0.009807798397260117,0.010712923982461991,0.022911098321868717,16.5,91201
6,AUD,EEG-ch18,low_beta,13.0,20.0,0.01637773160500044,0.01814833286398553,0.022715096925268557,16.5,91201
6,AUD,EEG-ch19,low_beta,13.0,20.0,0.01244207673907702,0.010770523845297328,0.02466831810809501,16.5,91201
6,AUD,EEG-ch20,low_beta,13.0,20.0,0.010840778332576762,0.0028853686111106457,0.001646342393658569,16.5,91201
6,AUD,EEG-ch21,low_beta,13.0,20.0,0.015712166853402376,0.018401183476173907,0.022192723455086157,16.5,91201
6,AUD,EEG-ch22,low_beta,13.0,20.0,0.018989316791589394,0.02164074929020475,0.022434803901077126,16.5,91201
6,AUD,EEG-ch23,low_beta,13.0,20.0,0.018108095860359493,0.021915648797882305,0.021830253948179352,16.5,91201
6,AUD,EEG-ch24,low_beta,13.0,20.0,0.00027076469138735183,7.635686857147146e-05,0.028556575220652726,16.5,91201
6,AUD,EEG-ch25,low_beta,13.0,20.0,0.01249147039028878,0.01550578767954363,0.021507889604409098,16.5,91201
6,AUD,EEG-ch26,low_beta,13.0,20.0,0.023056311514864328,0.02821061604556322,0.02169701719183554,16.5,91201
6,AUD,EEG-ch27,low_beta,13.0,20.0,0.018997019307728385,0.027602113531365522,0.018937042217327178,16.5,91201
6,AUD,EEG-ch28,low_beta,13.0,20.0,0.006676678230235749,0.009261966258883089,-0.010331503104501209,16.5,91201
6,AUD,EEG-ch29,low_beta,13.0,20.0,0.009391187311295991,0.014251357514288378,0.01258773957665717,16.5,91201
6,AUD,EEG-ch30,low_beta,13.0,20.0,0.009247903716800511,0.008461240861566693,0.005968490405152551,16.5,91201
6,AUD,EEG-ch31,low_beta,13.0,20.0,0.0023793730735743707,0.0036014858973806366,0.012454595413689085,16.5,91201
6,AUD,EEG-ch32,low_beta,13.0,20.0,0.009351457545280857,0.008976237983124575,0.024022144726218376,16.5,91201
6,AUD,EEG-ch1,high_beta,20.0,30.0,0.015309962563963997,0.02371115563184905,0.009048462007988279,25.0,91201
6,AUD,EEG-ch2,high_beta,20.0,30.0,0.021270756095817186,0.022722709182490586,0.004809142660473769,25.0,91201
6,AUD,EEG-ch3,high_beta,20.0,30.0,0.031235955990661382,0.040567035193651846,0.006192953525103552,25.0,91201
6,AUD,EEG-ch4,high_beta,20.0,30.0,0.012429654143632162,0.01417707059118139,0.005185243102936636,25.0,91201
6,AUD,EEG-ch5,high_beta,20.0,30.0,0.022730020777694697,0.021251614447875378,0.004072359504137728,25.0,91201
6,AUD,EEG-ch6,high_beta,20.0,30.0,0.015335181808884601,0.020538286235064207,0.00663452070118141,25.0,91201
6,AUD,EEG-ch7,high_beta,20.0,30.0,0.010416579871873053,0.01273079330241194,0.005700109507842494,25.0,91201
6,AUD,EEG-ch8,high_beta,20.0,30.0,0.015394558123414037,0.006122943547659184,0.0016426586522115675,25.0,91201
6,AUD,EEG-ch9,high_beta,20.0,30.0,0.020789040305698683,0.027799294029103992,0.006442881940396995,25.0,91201
6,AUD,EEG-ch10,high_beta,20.0,30.0,0.025608103775747487,0.031525856442407574,0.00573955833512321,25.0,91201
6,AUD,EEG-ch11,high_beta,20.0,30.0,0.009029906158970941,0.01359105463101824,0.008196723128962444,25.0,91201
6,AUD,EEG-ch12,high_beta,20.0,30.0,0.012774560257438276,0.017895320328112325,0.00704031771552277,25.0,91201
6,AUD,EEG-ch13,high_beta,20.0,30.0,0.015997109063218502,0.01662055032315406,0.0045684191216621576,25.0,91201
6,AUD,EEG-ch14,high_beta,20.0,30.0,0.025098598047537852,0.03058918912164186,0.005679771135170319,25.0,91201
6,AUD,EEG-ch15,high_beta,20.0,30.0,0.0159996477338175,0.02450202476594281,0.008812577315740198,25.0,91201
6,AUD,EEG-ch16,high_beta,20.0,30.0,0.004392871596296555,0.006052936439707102,0.00685391883975247,25.0,91201
6,AUD,EEG-ch17,high_beta,20.0,30.0,0.009496804023709232,0.009728226289343406,0.0045480795365733925,25.0,91201
6,AUD,EEG-ch18,high_beta,20.0,30.0,0.012546159763513238,0.015918638259070056,0.005979221237843053,25.0,91201
6,AUD,EEG-ch19,high_beta,20.0,30.0,0.013923861058444986,0.018425857518934004,0.0063875465182989645,25.0,91201
6,AUD,EEG-ch20,high_beta,20.0,30.0,0.014072847288358415,0.02186453594155891,0.009280655206252347,25.0,91201
6,AUD,EEG-ch21,high_beta,20.0,30.0,0.015736439208701842,0.020980717293559322,0.0065027953801189775,25.0,91201
6,AUD,EEG-ch22,high_beta,20.0,30.0,0.018463660853964753,0.020812046402982683,0.0051353812456608776,25.0,91201
6,AUD,EEG-ch23,high_beta,20.0,30.0,0.02360699374299085,0.03155835108987069,0.0064940655934774974,25.0,91201
6,AUD,EEG-ch24,high_beta,20.0,30.0,0.029522427014992983,0.04612460769130761,0.009641667275733179,25.0,91201
6,AUD,EEG-ch25,high_beta,20.0,30.0,0.015224466606520163,0.022339700500221254,0.00777925028858464,25.0,91201
6,AUD,EEG-ch26,high_beta,20.0,30.0,0.018353563823254853,0.02608637916651115,0.00729839529046084,25.0,91201
6,AUD,EEG-ch27,high_beta,20.0,30.0,0.02690323301349209,0.03889031540570703,0.007580052685422828,25.0,91201
6,AUD,EEG-ch28,high_beta,20.0,30.0,0.02995952278707206,0.04240539376942392,0.0072725332823309705,25.0,91201
6,AUD,EEG-ch29,high_beta,20.0,30.0,0.0052695949802949865,0.008210834366129042,0.010395351986974373,25.0,91201
6,AUD,EEG-ch30,high_beta,20.0,30.0,0.02319213389208427,0.03598606638832087,0.00932094428636294,25.0,91201
6,AUD,EEG-ch31,high_beta,20.0,30.0,0.025604815125352665,0.03796418948600911,0.007985488349449439,25.0,91201
6,AUD,EEG-ch32,high_beta,20.0,30.0,0.02618840721898255,0.03614858875863786,0.006897973274840967,25.0,91201
6,AUD,EEG-ch1,gamma1,30.0,50.0,0.011686756398999246,0.01811654523935156,-0.0068476962185686115,40.0,91201
6,AUD,EEG-ch2,gamma1,30.0,50.0,0.008740337618468635,0.013435311277204343,-0.006999242036004205,40.0,91201
6,AUD,EEG-ch3,gamma1,30.0,50.0,0.005999953519581037,0.007142576717562054,-0.009058399541441265,40.0,91201
6,AUD,EEG-ch4,gamma1,30.0,50.0,0.004724414529568543,0.007385539784452644,-0.0059535208154748165,40.0,91201
6,AUD,EEG-ch5,gamma1,30.0,50.0,0.005935664125333426,0.009031694932034042,-0.007165089024104505,40.0,91201
6,AUD,EEG-ch6,gamma1,30.0,50.0,0.011812826070237328,0.018120230100935473,-0.0070162554835037265,40.0,91201
6,AUD,EEG-ch7,gamma1,30.0,50.0,0.008581729844873721,0.013352377725513764,-0.006709107844035307,40.0,91201
6,AUD,EEG-ch8,gamma1,30.0,50.0,0.007376870497085571,0.007555408737766598,-0.009654480091011903,40.0,91201
6,AUD,EEG-ch9,gamma1,30.0,50.0,0.010618947659667715,0.009234658852253701,-0.010159498537121094,40.0,91201
6,AUD,EEG-ch10,gamma1,30.0,50.0,0.00839537417031636,0.01322403476897851,-0.006200807702305575,40.0,91201
6,AUD,EEG-ch11,gamma1,30.0,50.0,0.00983906505930666,0.015264935509541354,-0.00565298668345637,40.0,91201
6,AUD,EEG-ch12,gamma1,30.0,50.0,0.007375858282588196,0.011524102724685162,-0.006847687224568994,40.0,91201
