subject_id,condition,envelope,xcorr_peak_r,coh_band_avg,plv,wpli,mi
4,MULTI,env_beta_high,0.08104207174724201,0.09349570092524932,0.06653166861247602,0.010429008810740579,0.025454744167745957
4,MULTI,env_gamma1,0.07325724620322414,0.07850185115007222,0.09111957095625181,0.0886477484648116,0.013497914692528923
5,VIZ,env_broad,0.12468496174277705,0.1582472719965662,0.17249890265695444,0.05122004349858993,0.0635762967105924
5,VIZ,env_swell_0p2,0.05870751243400686,0.1489611723991656,0.19806834640138063,0.11587491269022862,0.7608004960491783
5,VIZ,env_swell_0p1,0.041370462071571426,0.1170383994193187,0.20861610578477952,0.174268819825229,1.0449068024666426
5,VIZ,env_hrv_lf,0.10265526725525057,0.09639120885670083,0.1112760200040155,0.13677456153386716,0.6015681390260577
5,VIZ,env_hrv_hf,0.09551300772650678,0.1418745070116504,0.33851953308773236,0.3616882494554913,0.4188049852733551
5,VIZ,env_splash_1_5,0.08130315502842143,0.14277820251681833,0.3344521616412055,0.23056795091023696,0.10189485773557294
5,VIZ,env_delta,0.09326398385897886,0.13706912738907157,0.13575824166874434,0.04774510972918375,0.16576602908247828
5,VIZ,env_theta,0.08866065836217003,0.13437194119469734,0.1722831599155365,0.013129593059076383,0.054013990751418994
5,VIZ,env_alpha,0.07952046769550888,0.13865450117495048,0.24547067058633693,0.17430739135221246,0.025875090963232594
5,VIZ,env_beta_low,0.07597532831649534,0.13646978545130442,0.14013928295065478,0.16632374364859814,0.031819568718256974
5,VIZ,env_beta_high,0.07546854265911986,0.1562420100475676,0.33492093825704833,0.16468367002604187,0.01557169729740604
5,VIZ,env_gamma1,0.0744284322788294,0.15685999020798388,0.38825514979221537,0.0984006100602943,0.007753249467016943
5,AUD,env_broad,0.14179600341599136,0.12577693903459783,0.3411345829287683,0.09637950582983117,0.06781098256027551
5,AUD,env_swell_0p2,0.099583688768792,0.09958923208493954,0.2913877390783381,0.21030457691199456,0.9025179250650082
5,AUD,env_swell_0p1,0.07132017901548045,0.10251820592738045,0.3230754854860286,0.41159996097791496,1.2587255266344988
5,AUD,env_hrv_lf,0.16931886948836147,0.12209626445741648,0.4520470725027375,0.18058514520024077,0.7518561525667113
5,AUD,env_hrv_hf,0.13806312480915459,0.14847305088171311,0.14305083556970025,0.20810452295839935,0.5120623843233867
5,AUD,env_splash_1_5,0.10610468640775846,0.1054155856138951,0.1844221615414683,0.12295620277885486,0.13644564637485512
5,AUD,env_delta,0.0886350768897994,0.10404420180989413,0.1956976727373627,0.1725651780504072,0.19717189663827472
5,AUD,env_theta,0.10130684180625357,0.1096029896033921,0.2955605716980777,0.21007152108352817,0.06877501611362646
5,AUD,env_alpha,0.10311893326723783,0.09580955218772884,0.32107431547201243,0.08802745105396169,0.037627759864552246
5,AUD,env_beta_low,0.08584406329191593,0.106556442652842,0.4055349270979203,0.049023388855577076,0.03781383885005507
